8928,"Windom Municipal Airport","Windom","United States","","KMWM",43.9134,-95.1094,1410,-6,"A"
8931,"Longview Ranch Airport","Longview","United States","","OG39",44.6617,-119.6520,2080,-8,"A"
8932,"Rothera Research Station","Rothera Research Station","United Kingdom","","EGAR",-67.5675,-68.1274,9,12,"U"
8933,"Sortavala Airport","Sortavala","Russia","","ULPW",61.7361,30.6736,0,3,"N"
8935,"Lee Airport","Annapolis","United States","ANP","KANP",38.9429,-76.5684,34,-5,"A"
8943,"Cuamba Airport","Cuamba","Mozambique","FXO","FQCB",-14.8150,36.5300,1919,2,"N"
8944,"Bodaybo Airport","Bodaibo","Russia","ODO","UIKB",57.8661,114.2430,919,8,"N"
8946,"Zhytomyr Airport","Zhytomyr","Ukraine","ZTR","UKKV",50.2706,28.7386,0,2,"E"
8948,"Paluknys Airport","Paluknys","Lithuania","","EYVP",54.4848,24.9874,400,2,"E"
8949,"Mattala Rajapaksa International Airport","Mattala","Sri Lanka","HRI","VCRI",6.2845,81.1241,157,5.5,"N"
8950,"Pecos Municipal Airport","Pecos","United States","PEQ","KPEQ",31.3824,-103.5110,2613,-6,"A"
8951,"Hattiesburg Bobby L Chain Municipal Airport","Hattiesburg","United States","HBG","KHBG",31.2648,-89.2528,151,-6,"A"
8952,"Botucatu - Tancredo de Almeida Neves Airport","Botucatu","Brazil","QCJ","SDBK",-22.9395,-48.4680,3012,-3,"S"
8953,"Base Aérea Airport","Anapolis","Brazil","","SBAN",-16.2292,-48.9643,3731,-3,"S"
8954,"Mário Pereira Lopes–São Carlos Airport","Sao Carlos","Brazil","QSC","SDSC",-21.8754,-47.9037,2649,-3,"S"
8958,"Chan Gurney Municipal Airport","Yankton","United States","YKN","KYKN",42.9167,-97.3859,1306,-6,"A"
8961,"Sir Bani Yas Airport","Sir Bani Yas Island","United Arab Emirates","XSB","OMBY",24.2836,52.5803,25,4,"U"
8963,"Bromont (Roland Desourdy) Airport","Bromont","Canada","ZBM","CZBM",45.2908,-72.7414,375,-5,"A"
8965,"Beccles Airport","Beccles","United Kingdom","","EGSM",52.4353,1.6183,80,0,"E"
8966,"Kratie Airport","Kratie","Cambodia","KTI","VDKT",12.4880,106.0550,0,7,"N"
8967,"Caldera Airport","Caldera","Chile","","SCCL",-27.0781,-70.7953,180,-4,"U"
8968,"San Pedro de Atacama Airport","San Pedro de Atacama","Chile","","SCPE",-22.9217,-68.1584,7960,-4,"U"
8969,"Copacabana Airport","Copacabana","Bolivia","","SLCC",-16.1911,-69.0956,12591,-4,"U"
8971,"Guyuan Liupanshan Airport","Guyuan","China","GYU","ZLGY",36.0789,106.2169,5696,8,"U"
8972,"RAF Brawdy","Brawdy","United Kingdom","","EGDA",51.8838,-5.1200,0,0,"E"
8974,"Changhai Airport","Changhai","China","CNI","ZYCH",39.2667,122.6669,80,8,"N"
8975,"Redhill Aerodrome","Redhill","United Kingdom","KRH","EGKR",51.2136,-0.1386,222,0,"E"
8979,"Jiagedaqi Airport","Jiagedaqi District","China","JGD","ZYJD",50.3714,124.1175,1205,8,"N"
8980,"Chinchilla Airport","Chinchilla","Australia","CCL","YCCA",-26.7750,150.6170,1028,10,"O"
8982,"Hayward Executive Airport","Hayward","United States","HWD","KHWD",37.6592,-122.1220,52,-8,"A"
8983,"Motueka Airport","Motueka","New Zealand","MZP","NZMK",-41.1233,172.9890,39,12,"Z"
8984,"Shute Harbour Airport","Shute Harbour","Australia","JHQ","YSHR",-20.2772,148.7556,12,10,"O"
8985,"Enstone Aerodrome","Enstone","United Kingdom","","EGTN",51.9282,-1.4285,550,0,"U"
8989,"Ann Arbor Municipal Airport","Ann Arbor","United States","ARB","KARB",42.2230,-83.7456,839,-5,"A"
8994,"Shepparton Airport","Shepparton","Australia","SHT","YSHT",-36.4289,145.3930,374,10,"O"
8995,"Temora Airport","Temora","Australia","TEM","YTEM",-34.4214,147.5120,921,10,"O"
8996,"Gayndah Airport","Gayndah","Australia","GAH","YGAY",-25.6144,151.6190,369,10,"N"
8998,"Wilcannia Airport","Wilcannia","Australia","WIO","YWCA",-31.5264,143.3750,250,10,"O"
9001,"Ivanhoe Airport","Ivanhoe","Australia","","YIVO",-32.8833,144.3100,330,10,"O"
9002,"Menindee Airport","Menindee","Australia","","YMED",-32.3667,142.4050,0,10,"O"
9004,"Pooncarie Airport","Pooncarie","Australia","","YPCE",-33.3667,142.5880,50,10,"O"
9006,"Tilpa Airport","Tilpa","Australia","","YTLP",-30.9333,144.4170,0,10,"O"
9008,"Reichenbach Air Base","Reichenbach im Kandertal","Switzerland","","LSGR",46.6136,7.6778,2385,1,"E"
9025,"Bijie Feixiong Airport","Bijie","China","BFJ","ZUBJ",27.2671,105.4721,4751,8,"N"
9026,"Lensk Airport","Lensk","Russia","ULK","UERL",60.7206,114.8260,801,9,"N"
9042,"Kavalerovo Airport","Kavalerovo","Russia","KVR","UHWK",44.2726,135.0290,730,10,"N"
9043,"I?d?r Airport","Igdir","Turkey","IGD","LTCT",39.9766,43.8766,3101,3,"E"
9044,"?anl?urfa GAP Airport","Sanliurfa","Turkey","GNY","LTCS",37.4457,38.8956,2708,3,"E"
9045,"Zafer Airport","Kutahya","Turkey","KZR","LTBZ",39.1131,30.1281,3327,3,"E"
9048,"Velikiye Luki Airport","Velikiye Luki","Russia","VLU","ULOL",56.3811,30.6081,328,3,"N"
9053,"Yelahanka Air Force Station","Bangalore","India","","VOYK",13.1355,77.6060,3045,5.5,"N"
9054,"Yeltsovka Airport","Novosibirsk","Russia","","UNNE",55.0924,83.0045,617,7,"N"
9062,"Kodinsk Airport","Kodinsk","Russia","","UNKI",58.4794,99.0939,0,7,"N"
9065,"Lake Macquarie Airport","Lake Macquarie","Australia","BEO","YPEC",-33.0667,151.6480,2,10,"O"
9066,"Henry County Airport","Hampton","United States","","K4A7",33.3891,-84.3324,874,-5,"A"
9068,"Brampton Island Airport","Brampton Island","Australia","BMP","YBPI",-20.8033,149.2700,11,10,"O"
9071,"Alameda Naval Air Station","Alameda","United States","NGZ","KNGZ",37.7889,-122.3200,10,-8,"U"
9075,"Endelave Flyveplads","Endelage","Denmark","","EKEL",55.7565,10.2485,15,1,"E"
9076,"St. Johann In Tirol Airport","St. Johann in Tirol","Austria","","LOIJ",47.5201,12.4497,2198,1,"E"
9079,"Thalmässing-Waizenhofen Airport","Thalmaessing","Germany","","EDPW",49.0642,11.2092,1893,1,"E"
9088,"Cochrane Airport","Cochrane","Canada","YCN","CYCN",49.1056,-81.0136,861,-5,"A"
9089,"Estadual Arthur Siqueira Airport","Braganca Paulista","Brazil","BJP","SBBP",-22.9792,-46.5375,2887,-3,"S"
9090,"Busselton Regional Airport","Brusselton","Australia","BQB","YBLN",-33.6884,115.4016,55,8,"O"
9091,"Srednekolymsk Airport","Srednekolymsk","Russia","SEK","UESK",67.4805,153.7364,60,11,"N"
9093,"Comarapa Airport","Salt Lake City","United States","","SLCR",-17.9136,-64.5178,6186,-4,"A"
9095,"Inverell Airport","Inverell","Australia","IVR","YIVL",-29.8883,151.1440,2667,10,"O"
9096,"Glen Innes Airport","Glen Innes","Australia","GLI","YGLI",-29.6750,151.6890,3433,10,"O"
9100,"Ansbach-Petersdorf Airport","Ansbach","Germany","","EDQF",49.3611,10.6694,1371,1,"E"
9102,"Immokalee Regional Airport","Immokalee ","United States","IMM","KIMM",26.4332,-81.4010,37,-5,"A"
9103,"Maranggo Airport","Sulawesi Tenggara","Indonesia","TQQ","WA44",-5.7646,123.9170,169,8,"N"
9104,"Rancho San Simeon Airport","Cambria","United States","","66CA",35.6077,-121.1100,320,-8,"A"
9107,"Yichun Mingyueshan Airport","Yichun","China","YIC","ZSYC",27.8025,114.3062,430,8,"U"
9120,"Dinwiddie County Airport","Petersburg","United States","PTB","KPTB",37.1838,-77.5074,193,-5,"A"
9123,"Kasongo Airport","Kasongo","Congo (Kinshasa)","","FZOK",-4.5330,26.6170,1785,2,"U"
9124,"McMurdo Station Pegasus Field","McMurdo Station","Antarctica","","NZPG",-77.9634,166.5250,18,12,"Z"
9125,"Klatovy Airport","Klatovy","Czech Republic","","LKKT",49.4183,13.3219,1299,1,"E"
9126,"Sheboygan County Memorial Airport","Sheboygan","United States","SBM","KSBM",43.7696,-87.8514,755,-6,"A"
9127,"Fortescue - Dave Forrest Aerodrome","Cloudbreak","Australia","KFE","YFDF",-22.2908,119.4371,1555,8,"N"
9129,"Kangel Danda Airport","Kangel Danda","Nepal","","VNKL",27.4106,86.6466,0,5.75,"N"
9132,"Bajura Airport","Bajura","Nepal","BJU","VNBR",29.5020,81.6690,4300,5.75,"N"
9134,"Chara Airport","Chara","Russia","","UIAR",56.9133,118.2700,2201,9,"N"
9136,"Herning Airport","Herning","Denmark","","EKHG",56.1847,9.0444,167,1,"E"
9137,"Oberschleißheim Airfield","Schleissheim","Germany","","EDNX",48.2394,11.5614,1594,1,"E"
9138,"Pinal Airpark","Marana","United States","MZJ","KMZJ",32.5106,-111.3280,1893,-7,"N"
9139,"Glendale Municipal Airport","Glendale","United States","","KGEU",33.5269,-112.2950,1071,-7,"N"
9140,"Safford Regional Airport","Safford","United States","SAD","KSAD",32.8548,-109.6350,3179,-7,"N"
9141,"Verden-Scharnhorst Airfield","Verden","Germany","","EDWV",52.9653,9.2828,144,1,"E"
9146,"Solomon Airport","Solomon","Australia","SLJ","YSOL",-22.2554,117.7627,2030,8,"N"
9147,"Nittenau-Bruck Airport","Nittenau","Germany","","EDNM",49.2225,12.2967,1161,1,"E"
9148,"Kerama Airport","Kerama","Japan","KJP","ROKR",26.1683,127.2930,156,9,"N"
9149,"Americana Airport","Americana","Brazil","","SDAI",-22.7558,-47.2694,2085,-3,"S"
9156,"Ekibastuz Airport","Ekibastuz","Kazakhstan","EKB","UASB",51.5910,75.2150,621,6,"N"
9162,"Adamovka","Adamovka","Russia","","UWOD",51.5000,59.9361,0,5,"N"
9163,"Kvarkeno","Kvarkeno","Russia","","UWOH",52.0783,59.6833,0,5,"N"
9164,"Sikeston Memorial Municipal Airport","Sikeston","United States","SIK","KSIK",36.8989,-89.5618,315,-6,"A"
9175,"Tetiaroa Airport","Tetiaroa","French Polynesia","TTI","NTTE",-17.0133,-149.5870,7,-10,"N"
9178,"Floyd Bennett Memorial Airport","Queensbury","United States","GFL","KGFL",43.3412,-73.6103,328,-5,"A"
9179,"Saratoga County Airport","Ballston Spa","United States","","K5B2",43.0513,-73.8612,434,-5,"A"
9182,"Crystal River Airport","Crystal River","United States","","KCGC",28.8673,-82.5713,9,-5,"A"
9183,"Martin State Airport","Baltimore","United States","MTN","KMTN",39.3257,-76.4138,21,-5,"A"
9184,"Lincoln Regional Karl Harder Field","Lincoln","United States","","KLHM",38.9092,-121.3510,121,-8,"A"
9185,"Fostoria Metropolitan Airport","Fostoria","United States","","KFZI",41.1908,-83.3945,752,-5,"A"
9186,"Eastern Slopes Regional Airport","Fryeburg","United States","FRY","KIZG",43.9911,-70.9479,454,-5,"A"
9187,"Coral Creek Airport","Placida","United States","","FA54",26.8545,-82.2512,4,-5,"A"
9188,"Lakefront Airport","New Orleans","United States","NEW","KNEW",30.0424,-90.0283,8,-6,"A"
9189,"Coeur D'Alene - Pappy Boyington Field","Coeur d'Alene","United States","COE","KCOE",47.7743,-116.8200,2320,-8,"A"
9190,"Beaumont Municipal Airport","Beaumont","United States","BMT","KBMT",30.0707,-94.2158,32,-6,"A"
9191,"Vermilion Regional Airport","Danville","United States","DNV","KDNV",40.1992,-87.5959,697,-6,"A"
9193,"Coonabarabran Airport","Coonabarabran","Australia","COJ","YCBB",-31.3325,149.2670,2117,10,"O"
9199,"Space Coast Regional Airport","Titusville","United States","TIX","KTIX",28.5148,-80.7992,34,-5,"A"
9205,"Bumi Airport","Bumi Hills","Zimbabwe","BZH","FVBM",-16.8170,28.3500,1650,2,"N"
9207,"Warnervale Airport","Warnervale Airport","Australia","","YWVA",-33.2403,151.4297,25,10,"U"
9215,"Bouarfa Airport","Bouarfa","Morocco","UAR","GMFB",32.5143,-1.9831,3630,0,"N"
9218,"Nyeri Airport","NYERI","Kenya","NYE","HKNI",-0.3644,36.9785,5830,3,"U"
9225,"Andrau Airpark","Houston","United States","AAP","KAAP",29.7225,-95.5883,79,-6,"A"
9226,"Flying Cloud Airport","Eden Prairie","United States","FCM","KFCM",44.8272,-93.4571,906,-6,"A"
9227,"Likoma Island Airport","Likoma Island","Malawi","LIX","FWLK",-12.0758,34.7372,1600,2,"N"
9228,"Johnson County Executive Airport","Olathe","United States","OJC","KOJC",38.8476,-94.7376,1096,-6,"A"
9229,"Sigiriya Air Force Base","Sigiriya","Sri Lanka","GIU","VCCS",7.9567,80.7285,630,5.5,"N"
9232,"Neumünster Airport","Neumuenster","Germany","EUM","EDHN",54.0794,9.9414,72,1,"E"
9233,"Tak Airport","Tak","Thailand","TKT","VTPT",16.8960,99.2533,478,7,"N"
9236,"Barrie-Orillia (Lake Simcoe Regional Airport)","Barrie-Orillia","Canada","YLK","CYLS",44.4853,-79.5556,972,-5,"A"
9237,"Huronia Airport","Midland","Canada","","CYEE",44.6833,-79.9283,770,-5,"A"
9238,"Markham Airport","Markham","Canada","","CNU8",43.9358,-79.2622,807,-5,"A"
9239,"Stanhope Municipal Airport","Haliburton","Canada","","CND4",45.1108,-78.6400,1066,-5,"A"
9240,"Kawartha Lakes (Lindsay) Airport","Lindsay","Canada","","CNF4",44.3647,-78.7839,882,-5,"A"
9241,"Niagara District Airport","Saint Catherines","Canada","YCM","CYSN",43.1917,-79.1717,321,-5,"A"
9243,"Edenvale Aerodrome","Edenvale","Canada","","CNV8",44.4411,-79.9628,718,-5,"A"
9244,"Orillia Airport","Orillia","Canada","","CNJ4",44.6777,-79.3102,725,-5,"A"
9245,"Holland Landing Airpark","Holland Landing","Canada","","CLA4",44.0894,-79.4950,855,-5,"A"
9247,"Parry Sound Area Municipal Airport","Parry Sound","Canada","YPD","CNK4",45.2575,-79.8297,832,-5,"A"
9248,"Hanover / Saugeen Municipal Airport","Hanover","Canada","","CYHS",44.1583,-81.0628,939,-5,"A"
9249,"Brandywine Airport","West Goshen Township","United States","","KOQN",39.9901,-75.5819,466,-5,"A"
9251,"Manassas Regional Airport/Harry P. Davis Field","Manassas","United States","MNZ","KHEF",38.7214,-77.5154,192,-5,"A"
9252,"Texas Gulf Coast Regional Airport","Angleton","United States","LJN","KLBX",29.1086,-95.4621,25,-6,"A"
9253,"Bubovice Airport","Bubovice","Czech Republic","","LKBU",49.9744,14.1781,1401,1,"E"
9255,"Rakkestad Astorp Airport","Rakkestad","Norway","","ENRK",59.3975,11.3469,400,1,"E"
9272,"Bingöl Çeltiksuyu Airport","Bingol","Turkey","BGG","LTCU",38.8593,40.5960,3506,3,"E"
9273,"Kastamonu Airport","Kastamonu","Turkey","KFS","LTAL",41.3142,33.7958,3520,3,"E"
9276,"Elstree Airfield","Elstree","United Kingdom","","EGTR",51.6558,-0.3258,332,0,"E"
9277,"Sandtoft Airfield","Sandtoft","United Kingdom","","EGCF",53.5597,-0.8583,11,0,"E"
9290,"Torit Airport","Torit","South Sudan","","HSTR",4.4000,32.5830,2050,3,"N"
9305,"Shelby County Airport","Shelbyville","United States","","K2H0",39.4104,-88.8454,618,-6,"A"
9308,"Lüliang Airport","Lvliang","China","LLV","ZBLL",37.6833,111.1428,0,8,"N"
9310,"Daocheng Yading Airport","Daocheng","China","DCY","ZUDC",29.3231,100.0533,14472,8,"N"
9311,"Gannan Xiahe Airport","Xiahe city","China","GXH","ZLXH",34.8105,102.6447,10510,8,"N"
9317,"Vängsö Airport","Vangso","Sweden","","ESSZ",59.1011,17.2111,0,1,"E"
9327,"Comiso Airport","Comiso","Italy","CIY","LICB",36.9946,14.6072,623,1,"E"
9348,"Enumclaw Airport","Enumclaw","United States","","WA77",47.1957,-122.0220,738,-8,"A"
9371,"Markovo Airport","Markovo","Russia","KVM","UHMO",64.6670,170.4170,0,12,"N"
9372,"Seymchan Airport","Seymchan","Russia","","UHMS",62.9208,152.4228,679,11,"N"
9373,"Zyryanka Airport","Zyryanka","Russia","ZKP","UESU",65.7485,150.8889,140,11,"N"
9374,"Susuman Airport","Susuman","Russia","","UHMH",62.7667,148.1467,2129,11,"N"
9376,"Ust-Maya Airport","Ust-Maya","Russia","UMS","UEMU",60.3570,134.4350,561,9,"N"
9377,"Aldan Airport","Aldan","Russia","ADH","UEEA",58.6028,125.4090,2241,9,"N"
9378,"Olyokminsk Airport","Olekminsk","Russia","OLZ","UEMO",60.3975,120.4710,656,9,"N"
9379,"Vitim Airport","Vitim","Russia","","UERT",59.4580,112.5630,610,9,"N"
9380,"Pellworm Field","Pellworm","Germany","","EDHP",54.5364,8.6800,3,1,"E"
9386,"Xinyuan Nalati Airport","Xinyuan","China","NLT","ZWNL",43.4318,83.3786,3050,8,"U"
9387,"Port Alsworth Airport","Port alsworth","United States","PTA","PALJ",60.2017,-154.3259,280,-9,"A"
9388,"Fontaine Airport","Belfort","France","BOR","LFSQ",47.6556,7.0108,1208,1,"E"
9390,"Fairfield County Airport","Winnsboro","United States","","KFDW",34.3155,-81.1088,577,-5,"A"
9391,"Obock Airport","Obock","Djibouti","OBC","HDOB",11.9670,43.2670,69,3,"N"
9392,"Tadjoura Airport","Tadjoura","Djibouti","TDJ","HDTJ",11.7830,42.9170,246,3,"N"
9393,"Santa Cruz del Quiche Airport","Santa Cruz des Quiche","Guatemala","AQB","MGQC",15.0122,-91.1506,6631,-6,"S"
9394,"Norðfjörður Airport","Nordfjordur","Iceland","NOR","BINF",65.1319,-13.7464,13,0,"E"
9395,"Bursa Airport","Bursa","Turkey","BTZ","LTBE",40.2333,29.0092,331,3,"U"
9396,"Skyhaven Airport","Rochester","United States","","KDAW",43.2841,-70.9293,322,-5,"A"
9397,"Waris Airport","Waris-Papua Island","Indonesia","WAR","WAJR",-3.2350,140.9940,1500,9,"U"
9399,"Newton City-County Airport","Newton","United States","EWK","KEWK",38.0582,-97.2745,1533,-6,"A"
9400,"La Ferté Alais Airfield","La Ferte Alais","France","","LFFQ",48.4987,2.3389,453,1,"E"
9402,"Bairnsdale Airport","Bairnsdale","Australia","BSJ","YBNS",-37.8875,147.5680,165,10,"O"
9403,"Taszár Air Base","Columbus","United States","TZR","LHTA",46.3931,17.9175,531,1,"A"
9406,"Fort Bridger Airport","Fort Bridger","United States","FBR","KFBR",41.3919,-110.4070,7034,-7,"A"
9407,"Prosser Airport","Prosser","United States","","KS40",46.2134,-119.7910,697,-8,"A"
9408,"Chehalis Centralia Airport","Chehalis","United States","CLS","KCLS",46.6770,-122.9830,176,-8,"A"
9409,"Desert Aire Regional Airport","Mattawa","United States","","KM94",46.6874,-119.9210,586,-8,"A"
9411,"Evanston-Uinta County Airport-Burns Field","Evanston","United States","EVW","KEVW",41.2748,-111.0350,7143,-7,"A"
9412,"Sabetha Municipal Airport","Sabetha","United States","","KK83",39.9042,-95.7794,1330,-6,"A"
9413,"Mt Pleasant Regional-Faison field","Mount Pleasant","United States","","KLRO",32.8978,-79.7829,12,-5,"A"
9414,"Jimmy Carter Regional Airport","Americus","United States","","KACJ",32.1108,-84.1889,468,-5,"A"
9415,"Weedon Field","Eufala","United States","EUF","KEUF",31.9513,-85.1289,285,-6,"A"
9416,"Saluda County Airport","Saluda","United States","","K6J4",33.9268,-81.7946,555,-5,"A"
9417,"Dare County Regional Airport","Manteo","United States","MEO","KMQI",35.9190,-75.6955,13,-5,"A"
9418,"Auburn University Regional Airport","Auburn","United States","AUO","KAUO",32.6151,-85.4340,777,-6,"A"
9419,"Tri Cities Airport","Endicott","United States","","KCZG",42.0785,-76.0963,833,-5,"A"
9428,"Bessemer Airport","Bessemer","United States","","KEKY",33.3129,-86.9259,700,-6,"A"
9429,"Colorado Springs East Airport","Ellicott","United States","","KA50",38.8744,-104.4100,6145,-7,"A"
9447,"Crystal Airport","Crystal","United States","","KMIC",45.0620,-93.3539,869,-6,"A"
9448,"Clarke County Airport","Quitman","United States","","K23M",32.0849,-88.7389,320,-6,"A"
9450,"W H 'Bud' Barron Airport","Dublin","United States","DBN","KDBN",32.5644,-82.9853,309,-5,"A"
9474,"Pukarua Airport","Pukarua","French Polynesia","PUK","NTGQ",-18.2956,-137.0170,5,-10,"N"
9475,"Kabale Airport","Kabale","Uganda","","HUKB",-1.2261,29.9600,6000,3,"N"
9481,"Guatuso Airport","Marigot","France","","MRGT",10.6833,-84.8333,164,-6,"N"
9484,"Central Bolívar Airport","Sevilla","Spain","","SVSJ",8.9167,-71.9333,39,-4,"E"
9488,"Corvallis Municipal Airport","Corvallis","United States","CVO","KCVO",44.4972,-123.2900,250,-8,"A"
9492,"Tuzla Romania Airport","Tuzla","Romania","","LRTZ",43.9842,28.6097,161,2,"U"
9500,"El Almendro Airport","Scranton","United States","","SCRT",-35.9606,-71.7933,486,-4,"A"
9511,"San Agustin Airport","Morristown","United States","","MRST",10.0667,-84.8833,66,-6,"A"
9521,"Samambaia Heliport","Saint Denis","Reunion","","SDNS",-22.4625,-43.1306,3167,-3,"E"
9528,"Fazenda Campo Verde Airport","Sihanoukville","Cambodia","","SNKV",1.0428,-50.5167,49,-3,"N"
9532,"Prominent Hill Airport","Prominent Hill","Australia","PXH","YPMH",-29.7160,135.5244,745,9.5,"O"
9533,"Cowra Airport","Chatsworth","Australia","CWT","YCWR",-33.8447,148.6490,966,10,"A"
9542,"Coral Bay Airport","Coral Bay","Australia","","YCOY",-23.1300,113.7770,5,8,"O"
9543,"Ogden Hinckley Airport","Ogden","United States","OGD","KOGD",41.1959,-112.0120,4473,-7,"A"
9544,"Lake Country Regional Airport","Clarksville","United Arab Emirates","","KW63",36.5958,-78.5601,421,-5,"A"
9545,"Robert S Kerr Airport","Poteau","United States","","KRKR",35.0216,-94.6213,451,-6,"A"
9546,"Colorado Plains Regional Airport","Akron","United States","AKO","KAKO",40.1756,-103.2220,4714,-7,"A"
9547,"Sanderson Field","Shelton","United States","SHN","KSHN",47.2336,-123.1480,273,-8,"A"
9739,"Napakiak Airport","Napakiak","United States","WNA","PANA",60.6903,-161.9790,17,-9,"A"
9744,"Napaskiak Airport","Napaskiak","United States","PKA","PAPK",60.7029,-161.7780,24,-9,"A"
9746,"Tok Airport","Tok","United States","","PATJ",63.3033,-143.0011,1670,-9,"A"
9749,"Bedwell Harbour Seaplane Base","Bedwell Harbour","Canada","YBW","CAB3",48.7500,-123.2330,0,-8,"A"
9751,"Washabo Airport","Washabo","Suriname","WSO","SMWS",5.2153,-57.1853,68,-3,"N"
9753,"Popham Airfield","Popham","United Kingdom","","EGHP",51.1939,-1.2347,550,0,"E"
9754,"Causey Airport","Liberty","United States","","K2A5",35.9118,-79.6176,723,-5,"A"
9759,"Abaco I Walker C Airport","Walker's Cay","Bahamas","WKR","MYAW",27.2667,-78.3997,10,-5,"A"
9760,"Black Point Airstrip","Black Point","Bahamas","","MYEB",24.0895,-76.3979,10,-5,"A"
9761,"Bartica A Airport","Bartica","Guyana","GFO","SYBT",6.3589,-58.6552,3,-4,"N"
9763,"Doylestown Airport","Doylestown","United States","DYL","KDYL",40.3330,-75.1223,394,-5,"A"
9766,"Cape Town Waterfort Heliport","Cap Town","South Africa","","FADW",0.0000,0.0000,0,2,"N"
9768,"Tingo Maria Airport","Tingo Maria","Peru","TGI","SPGM",-9.1330,-75.9500,2010,-5,"N"
9769,"Plínio Alarcom Airport","Tres Lagoas","Brazil","TJL","SSTL",-20.7542,-51.6842,1050,-4,"S"
9770,"Zhangye Ganzhou Airport","Zhangye","China","YZY","ZLZY",38.8019,100.6750,5280,8,"N"
9771,"Cacoal Airport","Cacoal","Brazil","OAL","SSKW",-11.4960,-61.4508,778,-4,"N"
9772,"Warren Field","Washington","United States","OCW","KOCW",35.5705,-77.0498,38,-5,"A"
9773,"Hyde County Airport","Engelhard","United States","","K7W6",35.5624,-75.9552,8,-5,"A"
9774,"Mocopulli Airport","Castro","Chile","MHC","SCPQ",-42.3404,-73.7157,528,-4,"S"
9776,"Stillwater Regional Airport","Stillwater","United States","SWO","KSWO",36.1612,-97.0857,1000,-6,"A"
9777,"Okmulgee Regional Airport","Okmulgee","United States","OKM","KOKM",35.6681,-95.9487,720,-6,"A"
9778,"Cushing Municipal Airport","Cushing","United States","CUH","KCUH",35.9499,-96.7731,916,-6,"A"
9779,"Clinton Sherman Airport","Clinton","United States","CSM","KCSM",35.3398,-99.2005,1922,-6,"A"
9780,"Strother Field","Winfield","United States","WLD","KWLD",37.1686,-97.0376,1160,-6,"A"
9781,"Wiley Post Airport","Oklahoma City","United States","PWA","KPWA",35.5342,-97.6471,1300,-6,"A"
9782,"Shreveport Downtown Airport","Shreveport","United States","DTN","KDTN",32.5402,-93.7450,179,-6,"A"
9783,"Stephenville Clark Regional Airport","Stephenville","United States","SEP","KSEP",32.2153,-98.1777,1321,-6,"A"
9784,"Perry Municipal Airport","Perry","United States","","KF22",36.3856,-97.2772,1002,-6,"A"
9786,"Hamilton Municipal Airport","Hamilton","United States","","KMNZ",31.6659,-98.1486,1299,-6,"A"
9787,"Ada Regional Airport","Ada","United States","ADT","KADH",34.8043,-96.6713,1016,-6,"A"
9788,"Mesquite Metro Airport","Misquite","United States","","KHQZ",32.7470,-96.5304,447,-6,"A"
9789,"Denton Municipal Airport","Denton","United States","","KDTO",33.2007,-97.1980,642,-6,"A"
9790,"Austin Executive Airport","Austin","United States","","KEDC",30.3975,-97.5664,620,-6,"A"
9791,"Lago Vista Tx Rusty Allen Airport","Lago Vista","United States","","KRYW",30.4986,-97.9695,1231,-6,"A"
9792,"Brenham Municipal Airport","Brenham","United States","","K11R",30.2190,-96.3743,307,-6,"A"
9793,"Lakeway Airpark","Lakeway","United States","","K3R9",30.3575,-97.9945,909,-6,"A"
9794,"Iraan Municipal Airport","Iraan","United States","IRB","K2F0",30.9057,-101.8920,2200,-6,"A"
9795,"Kestrel Airpark","San Antonio","United States","","K1T7",29.8127,-98.4253,1250,-6,"A"
9796,"Elliot Lake Municipal Airport","ELLIOT LAKE","Canada","YEL","CYEL",46.3514,-82.5614,1087,-5,"A"
9797,"Wilkes County Airport","North Wilkesboro","United States","IKB","KUKF",36.2228,-81.0983,1301,-5,"A"
9798,"Charleston Executive Airport","Charleston","United States","","KJZI",32.7009,-80.0029,17,-5,"A"
9799,"Danville Regional Airport","Danville","United States","DAN","KDAN",36.5729,-79.3361,571,-5,"A"
9800,"Brookneal/Campbell County Airport","Brookneal","United States","","K0V4",37.1417,-79.0164,596,-5,"A"
9805,"Yerbogachen Airport","Yerbogachen","Russia","ERG","UIKE",61.2750,108.0300,400,8,"N"
9806,"Cheraw Municipal Airport/Lynch Bellinger Field","Cheraw","United States","HCW","KCQW",34.7129,-79.9570,239,-5,"A"
9808,"Wauchula Municipal Airport","Wuchula","United States","","KCHN",27.5149,-81.8805,106,-5,"A"
9818,"Lilydale Airport","Lilydale","Australia","","YLIL",-37.6917,145.3670,76,10,"O"
9819,"Beni Mellal Airport","Beni Mellal","Morocco","BEM","GMMD",32.4019,-6.3159,1694,0,"E"
9820,"??rnak ?erafettin Elçi Airport","Cizre","Turkey","NKT","LTCV",37.3647,42.0582,2038,3,"E"
9821,"Suntar Airport","Suntar","Russia","SUY","UENS",62.1850,117.6350,452,9,"N"
9824,"Tazadit Airport","Zouerat","Mauritania","OUZ","GQPZ",22.7564,-12.4836,1129,0,"N"
9825,"Asaba International Airport","Asaba","Nigeria","ABB","DNAS",6.2042,6.6653,305,1,"N"
9826,"Akwa Ibom International Airport","Uyo","Nigeria","QUO","DNAI",4.8725,8.0930,170,1,"N"
9828,"Kasama Airport","Kasama","Zambia","KAA","FLKS",-10.2167,31.1333,4541,2,"N"
